EXPERIMENT,RUN,year,soil,AFCON
023_AAAI,28,2023,Dothan Soil,6.52
023_AAAI,29,2023,Dothan Soil,0.02
023_AAAI,30,2023,Dothan Soil,0
023_AAAI,31,2023,Dothan Soil,215.67
023_AAAI,32,2023,Dothan Soil,1.27
023_AAAI,33,2023,Dothan Soil,0
023_AAAI,34,2023,Dothan Soil,0
023_AAAI,35,2023,Dothan Soil,5.66
023_AAAI,36,2023,Dothan Soil,0.01
023_AAAI,37,2023,Dothan Soil,0
023_AAAI,38,2023,Dothan Soil,9.49
023_AAAI,39,2023,Dothan Soil,0.03
023_AAAI,40,2023,Dothan Soil,0
023_AAAK,1,2023,Dothan Soil,11.2
023_AAAK,2,2023,Dothan Soil,0.41
023_AAAK,3,2023,Dothan Soil,0
023_AAAK,4,2023,Dothan Soil,0
023_AAAK,5,2023,Dothan Soil,1.01
023_AAAK,6,2023,Dothan Soil,0
023_AAAK,7,2023,Dothan Soil,0
023_AAAK,8,2023,Dothan Soil,2.13
023_AAAK,9,2023,Dothan Soil,0.02
023_AAAK,10,2023,Dothan Soil,0
023_AAAK,11,2023,Dothan Soil,0
023_AAAK,12,2023,Dothan Soil,0.26
023_AAAK,13,2023,Dothan Soil,0
023_AAAK,14,2023,Dothan Soil,0
023_AAAK,15,2023,Dothan Soil,0.85
023_AAAK,16,2023,Dothan Soil,0
023_AAAK,17,2023,Dothan Soil,0
023_AAAK,18,2023,Dothan Soil,1.79
023_AAAK,19,2023,Dothan Soil,0
023_AAAK,20,2023,Dothan Soil,0
023_AAAK,21,2023,Dothan Soil,0
023_AAAK,22,2023,Dothan Soil,0.28
023_AAAK,23,2023,Dothan Soil,0
023_AAAK,24,2023,Dothan Soil,0
023_AAAK,25,2023,Dothan Soil,1.24
023_AAAK,26,2023,Dothan Soil,0
023_AAAK,27,2023,Dothan Soil,0
023_AAAK,28,2023,Dothan Soil,3.65
023_AAAK,29,2023,Dothan Soil,0
023_AAAK,30,2023,Dothan Soil,0
023_AAAK,31,2023,Dothan Soil,12.58
023_AAAK,32,2023,Dothan Soil,0.3
023_AAAK,33,2023,Dothan Soil,0
023_AAAK,34,2023,Dothan Soil,0
023_AAAK,35,2023,Dothan Soil,1.51
023_AAAK,36,2023,Dothan Soil,0
023_AAAK,37,2023,Dothan Soil,0
023_AAAK,38,2023,Dothan Soil,4.48
023_AAAK,39,2023,Dothan Soil,0.08
023_AAAK,40,2023,Dothan Soil,0
023_AAAL,1,2023,Dothan Soil,31
023_AAAL,2,2023,Dothan Soil,0.26
023_AAAL,3,2023,Dothan Soil,0
023_AAAL,4,2023,Dothan Soil,0
023_AAAL,5,2023,Dothan Soil,0.5
023_AAAL,6,2023,Dothan Soil,0
023_AAAL,7,2023,Dothan Soil,0
023_AAAL,8,2023,Dothan Soil,1.75
023_AAAL,9,2023,Dothan Soil,0.01
023_AAAL,10,2023,Dothan Soil,0
023_AAAL,11,2023,Dothan Soil,0
023_AAAL,12,2023,Dothan Soil,0.23
023_AAAL,13,2023,Dothan Soil,0
023_AAAL,14,2023,Dothan Soil,0
023_AAAL,15,2023,Dothan Soil,0.37
023_AAAL,16,2023,Dothan Soil,0
023_AAAL,17,2023,Dothan Soil,0
023_AAAL,18,2023,Dothan Soil,1.38
023_AAAL,19,2023,Dothan Soil,0.01
023_AAAL,20,2023,Dothan Soil,0
023_AAAL,21,2023,Dothan Soil,0
023_AAAL,22,2023,Dothan Soil,0.05
023_AAAL,23,2023,Dothan Soil,0
023_AAAL,24,2023,Dothan Soil,0
023_AAAL,25,2023,Dothan Soil,0.55
023_AAAL,26,2023,Dothan Soil,0
023_AAAL,27,2023,Dothan Soil,0
023_AAAL,28,2023,Dothan Soil,0.48
023_AAAL,29,2023,Dothan Soil,0
023_AAAL,30,2023,Dothan Soil,0
023_AAAL,31,2023,Dothan Soil,9.71
023_AAAL,32,2023,Dothan Soil,0.01
023_AAAL,33,2023,Dothan Soil,0
023_AAAL,34,2023,Dothan Soil,0
023_AAAL,35,2023,Dothan Soil,0.46
023_AAAL,36,2023,Dothan Soil,0
023_AAAL,37,2023,Dothan Soil,0
023_AAAL,38,2023,Dothan Soil,0.39
023_AAAL,39,2023,Dothan Soil,0.01
023_AAAL,40,2023,Dothan Soil,0
023_AAAM,1,2023,Dothan Soil,18.16
023_AAAM,2,2023,Dothan Soil,0.04
023_AAAM,3,2023,Dothan Soil,0
023_AAAM,4,2023,Dothan Soil,0
023_AAAM,5,2023,Dothan Soil,0.24
023_AAAM,6,2023,Dothan Soil,0
023_AAAM,7,2023,Dothan Soil,0
023_AAAM,8,2023,Dothan Soil,1.04
023_AAAM,9,2023,Dothan Soil,0
023_AAAM,10,2023,Dothan Soil,0
023_AAAM,11,2023,Dothan Soil,0
023_AAAM,12,2023,Dothan Soil,0.06
023_AAAM,13,2023,Dothan Soil,0
023_AAAM,14,2023,Dothan Soil,0
023_AAAM,15,2023,Dothan Soil,0.17
023_AAAM,16,2023,Dothan Soil,0
023_AAAM,17,2023,Dothan Soil,0
023_AAAM,18,2023,Dothan Soil,0.67
023_AAAM,19,2023,Dothan Soil,0
023_AAAM,20,2023,Dothan Soil,0
023_AAAM,21,2023,Dothan Soil,0
023_AAAM,22,2023,Dothan Soil,0.01
023_AAAM,23,2023,Dothan Soil,0
023_AAAM,24,2023,Dothan Soil,0
023_AAAM,25,2023,Dothan Soil,0.06
023_AAAM,26,2023,Dothan Soil,0
023_AAAM,27,2023,Dothan Soil,0
023_AAAM,28,2023,Dothan Soil,0.85
023_AAAM,29,2023,Dothan Soil,0
023_AAAM,30,2023,Dothan Soil,0
023_AAAM,31,2023,Dothan Soil,3.28
023_AAAM,32,2023,Dothan Soil,0.01
023_AAAM,33,2023,Dothan Soil,0
023_AAAM,34,2023,Dothan Soil,0
023_AAAM,35,2023,Dothan Soil,0.09
023_AAAM,36,2023,Dothan Soil,0
023_AAAM,37,2023,Dothan Soil,0
023_AAAM,38,2023,Dothan Soil,0.43
023_AAAM,39,2023,Dothan Soil,0
023_AAAM,40,2023,Dothan Soil,0
023_AAAR,1,2023,Dothan Soil,33.45
023_AAAR,2,2023,Dothan Soil,0.26
023_AAAR,3,2023,Dothan Soil,0
023_AAAR,4,2023,Dothan Soil,0
023_AAAR,5,2023,Dothan Soil,2.4
023_AAAR,6,2023,Dothan Soil,0
023_AAAR,7,2023,Dothan Soil,0
023_AAAR,8,2023,Dothan Soil,3.65
023_AAAR,9,2023,Dothan Soil,0
023_AAAR,10,2023,Dothan Soil,0
023_AAAR,11,2023,Dothan Soil,0
023_AAAR,12,2023,Dothan Soil,0.1
023_AAAR,13,2023,Dothan Soil,0
023_AAAR,14,2023,Dothan Soil,0
023_AAAR,15,2023,Dothan Soil,0.96
023_AAAR,16,2023,Dothan Soil,0
023_AAAR,17,2023,Dothan Soil,0
023_AAAR,18,2023,Dothan Soil,3.74
023_AAAR,19,2023,Dothan Soil,0
023_AAAR,20,2023,Dothan Soil,0
023_AAAR,21,2023,Dothan Soil,0
023_AAAR,22,2023,Dothan Soil,0.06
023_AAAR,23,2023,Dothan Soil,0
023_AAAR,24,2023,Dothan Soil,0
023_AAAR,25,2023,Dothan Soil,1.31
023_AAAR,26,2023,Dothan Soil,0
023_AAAR,27,2023,Dothan Soil,0
023_AAAR,28,2023,Dothan Soil,3.51
023_AAAR,29,2023,Dothan Soil,0
023_AAAR,30,2023,Dothan Soil,0
023_AAAR,31,2023,Dothan Soil,17.95
023_AAAR,32,2023,Dothan Soil,0.03
023_AAAR,33,2023,Dothan Soil,0
023_AAAR,34,2023,Dothan Soil,0
023_AAAR,35,2023,Dothan Soil,0.76
023_AAAR,36,2023,Dothan Soil,0
023_AAAR,37,2023,Dothan Soil,0
023_AAAR,38,2023,Dothan Soil,1.87
023_AAAR,39,2023,Dothan Soil,0.01
023_AAAR,40,2023,Dothan Soil,0
023_AAAT,1,2023,Dothan Soil,214.56
023_AAAT,2,2023,Dothan Soil,0.91
023_AAAT,3,2023,Dothan Soil,0
023_AAAT,4,2023,Dothan Soil,0
023_AAAT,5,2023,Dothan Soil,6.84
023_AAAT,6,2023,Dothan Soil,0
023_AAAT,7,2023,Dothan Soil,0
023_AAAT,8,2023,Dothan Soil,12.21
023_AAAT,9,2023,Dothan Soil,0.02
023_AAAT,10,2023,Dothan Soil,0
023_AAAT,11,2023,Dothan Soil,0
023_AAAT,12,2023,Dothan Soil,0.93
023_AAAT,13,2023,Dothan Soil,0
023_AAAT,14,2023,Dothan Soil,0
023_AAAT,15,2023,Dothan Soil,6.23
023_AAAT,16,2023,Dothan Soil,0
023_AAAT,17,2023,Dothan Soil,0
023_AAAT,18,2023,Dothan Soil,9.89
023_AAAT,19,2023,Dothan Soil,0.02
023_AAAT,20,2023,Dothan Soil,0
023_AAAT,21,2023,Dothan Soil,0
023_AAAT,22,2023,Dothan Soil,0.55
023_AAAT,23,2023,Dothan Soil,0
023_AAAT,24,2023,Dothan Soil,0
023_AAAT,25,2023,Dothan Soil,1.7
023_AAAT,26,2023,Dothan Soil,0
023_AAAT,27,2023,Dothan Soil,0
023_AAAT,28,2023,Dothan Soil,7.69
023_AAAT,29,2023,Dothan Soil,0.02
023_AAAT,30,2023,Dothan Soil,0
023_AAAT,31,2023,Dothan Soil,110.56
023_AAAT,32,2023,Dothan Soil,0.65
023_AAAT,33,2023,Dothan Soil,0
023_AAAT,34,2023,Dothan Soil,0
023_AAAT,35,2023,Dothan Soil,2.34
023_AAAT,36,2023,Dothan Soil,0
023_AAAT,37,2023,Dothan Soil,0
023_AAAT,38,2023,Dothan Soil,5.84
023_AAAT,39,2023,Dothan Soil,0.02
023_AAAT,40,2023,Dothan Soil,0
023_AAAV,1,2023,Dothan Soil,1.19
023_AAAV,2,2023,Dothan Soil,0.02
023_AAAV,3,2023,Dothan Soil,0
023_AAAV,4,2023,Dothan Soil,0
023_AAAV,5,2023,Dothan Soil,0.23
023_AAAV,6,2023,Dothan Soil,0
023_AAAV,7,2023,Dothan Soil,0
023_AAAV,8,2023,Dothan Soil,0.75
023_AAAV,9,2023,Dothan Soil,0.01
023_AAAV,10,2023,Dothan Soil,0
023_AAAV,11,2023,Dothan Soil,0
023_AAAV,12,2023,Dothan Soil,0.01
023_AAAV,13,2023,Dothan Soil,0
023_AAAV,14,2023,Dothan Soil,0
023_AAAV,15,2023,Dothan Soil,0.06
023_AAAV,16,2023,Dothan Soil,0
023_AAAV,17,2023,Dothan Soil,0
023_AAAV,18,2023,Dothan Soil,0.2
023_AAAV,19,2023,Dothan Soil,0
023_AAAV,20,2023,Dothan Soil,0
023_AAAV,21,2023,Dothan Soil,0
023_AAAV,22,2023,Dothan Soil,0
023_AAAV,23,2023,Dothan Soil,0
023_AAAV,24,2023,Dothan Soil,0
023_AAAV,25,2023,Dothan Soil,0
023_AAAV,26,2023,Dothan Soil,0
023_AAAV,27,2023,Dothan Soil,0
023_AAAV,28,2023,Dothan Soil,0
023_AAAV,29,2023,Dothan Soil,0
023_AAAV,30,2023,Dothan Soil,0
023_AAAV,31,2023,Dothan Soil,0
023_AAAV,32,2023,Dothan Soil,0
023_AAAV,33,2023,Dothan Soil,0
023_AAAV,34,2023,Dothan Soil,0
023_AAAV,35,2023,Dothan Soil,0
023_AAAV,36,2023,Dothan Soil,0
023_AAAV,37,2023,Dothan Soil,0
023_AAAV,38,2023,Dothan Soil,0
023_AAAV,39,2023,Dothan Soil,0
023_AAAV,40,2023,Dothan Soil,0
023_AABB,1,2023,Dothan Soil,46.17
023_AABB,2,2023,Dothan Soil,0.35
023_AABB,3,2023,Dothan Soil,0
023_AABB,4,2023,Dothan Soil,0
023_AABB,5,2023,Dothan Soil,1.23
023_AABB,6,2023,Dothan Soil,0
023_AABB,7,2023,Dothan Soil,0
023_AABB,8,2023,Dothan Soil,2.62
023_AABB,9,2023,Dothan Soil,0.01
023_AABB,10,2023,Dothan Soil,0
023_AABB,11,2023,Dothan Soil,0
023_AABB,12,2023,Dothan Soil,0.42
023_AABB,13,2023,Dothan Soil,0
023_AABB,14,2023,Dothan Soil,0
023_AABB,15,2023,Dothan Soil,1.2
023_AABB,16,2023,Dothan Soil,0
023_AABB,17,2023,Dothan Soil,0
023_AABB,18,2023,Dothan Soil,2
023_AABB,19,2023,Dothan Soil,0
023_AABB,20,2023,Dothan Soil,0
023_AABB,21,2023,Dothan Soil,0
023_AABB,22,2023,Dothan Soil,0.25
023_AABB,23,2023,Dothan Soil,0
023_AABB,24,2023,Dothan Soil,0
023_AABB,25,2023,Dothan Soil,3.13
023_AABB,26,2023,Dothan Soil,0
023_AABB,27,2023,Dothan Soil,0
023_AABB,28,2023,Dothan Soil,3.91
023_AABB,29,2023,Dothan Soil,0
023_AABB,30,2023,Dothan Soil,0
023_AABB,31,2023,Dothan Soil,31.21
023_AABB,32,2023,Dothan Soil,0.33
023_AABB,33,2023,Dothan Soil,0
023_AABB,34,2023,Dothan Soil,0
023_AABB,35,2023,Dothan Soil,3.01
023_AABB,36,2023,Dothan Soil,0
023_AABB,37,2023,Dothan Soil,0
023_AABB,38,2023,Dothan Soil,2.82
023_AABB,39,2023,Dothan Soil,0.01
023_AABB,40,2023,Dothan Soil,0
023_AABC,1,2023,Dothan Soil,61.5
023_AABC,2,2023,Dothan Soil,0.09
023_AABC,3,2023,Dothan Soil,0
023_AABC,4,2023,Dothan Soil,0
023_AABC,5,2023,Dothan Soil,1.11
023_AABC,6,2023,Dothan Soil,0
023_AABC,7,2023,Dothan Soil,0
023_AABC,8,2023,Dothan Soil,4.75
023_AABC,9,2023,Dothan Soil,0.01
023_AABC,10,2023,Dothan Soil,0
023_AABC,11,2023,Dothan Soil,0
023_AABC,12,2023,Dothan Soil,0.04
023_AABC,13,2023,Dothan Soil,0
023_AABC,14,2023,Dothan Soil,0
023_AABC,15,2023,Dothan Soil,0.84
023_AABC,16,2023,Dothan Soil,0
023_AABC,17,2023,Dothan Soil,0
023_AABC,18,2023,Dothan Soil,3.58
023_AABC,19,2023,Dothan Soil,0.01
023_AABC,20,2023,Dothan Soil,0
023_AABC,21,2023,Dothan Soil,0
023_AABC,22,2023,Dothan Soil,0.14
023_AABC,23,2023,Dothan Soil,0
023_AABC,24,2023,Dothan Soil,0
023_AABC,25,2023,Dothan Soil,0.61
023_AABC,26,2023,Dothan Soil,0
023_AABC,27,2023,Dothan Soil,0
023_AABC,28,2023,Dothan Soil,2.97
023_AABC,29,2023,Dothan Soil,0
023_AABC,30,2023,Dothan Soil,0
023_AABC,31,2023,Dothan Soil,53.35
023_AABC,32,2023,Dothan Soil,0.11
023_AABC,33,2023,Dothan Soil,0
023_AABC,34,2023,Dothan Soil,0
023_AABC,35,2023,Dothan Soil,0.59
023_AABC,36,2023,Dothan Soil,0
023_AABC,37,2023,Dothan Soil,0
023_AABC,38,2023,Dothan Soil,0.85
023_AABC,39,2023,Dothan Soil,0
023_AABC,40,2023,Dothan Soil,0
016_AAAA,1,2016,Fuquay Soil,61.66
016_AAAA,2,2016,Fuquay Soil,0.91
016_AAAA,3,2016,Fuquay Soil,0
016_AAAA,4,2016,Fuquay Soil,0
016_AAAA,5,2016,Fuquay Soil,1.11
016_AAAA,6,2016,Fuquay Soil,0
016_AAAA,7,2016,Fuquay Soil,0
016_AAAA,8,2016,Fuquay Soil,3.98
016_AAAA,9,2016,Fuquay Soil,0.01
016_AAAA,10,2016,Fuquay Soil,0
016_AAAA,11,2016,Fuquay Soil,0.01
016_AAAA,12,2016,Fuquay Soil,0.72
016_AAAA,13,2016,Fuquay Soil,0.01
016_AAAA,14,2016,Fuquay Soil,0
016_AAAA,15,2016,Fuquay Soil,1.24
016_AAAA,16,2016,Fuquay Soil,0
016_AAAA,17,2016,Fuquay Soil,0
016_AAAA,18,2016,Fuquay Soil,4.32
016_AAAA,19,2016,Fuquay Soil,0.01
016_AAAA,20,2016,Fuquay Soil,0
016_AAAA,21,2016,Fuquay Soil,0
016_AAAA,22,2016,Fuquay Soil,0.31
016_AAAA,23,2016,Fuquay Soil,0
016_AAAA,24,2016,Fuquay Soil,0
016_AAAA,25,2016,Fuquay Soil,0.76
016_AAAA,26,2016,Fuquay Soil,0
016_AAAA,27,2016,Fuquay Soil,0
016_AAAA,28,2016,Fuquay Soil,2.26
016_AAAA,29,2016,Fuquay Soil,0.01
016_AAAA,30,2016,Fuquay Soil,0
016_AAAA,31,2016,Fuquay Soil,4.84
016_AAAA,32,2016,Fuquay Soil,0.05
016_AAAA,33,2016,Fuquay Soil,0
016_AAAA,34,2016,Fuquay Soil,0
016_AAAA,35,2016,Fuquay Soil,0.13
016_AAAA,36,2016,Fuquay Soil,0
016_AAAA,37,2016,Fuquay Soil,0
016_AAAA,38,2016,Fuquay Soil,0.64
016_AAAA,39,2016,Fuquay Soil,0
016_AAAA,40,2016,Fuquay Soil,0
016_AAAC,1,2016,Fuquay Soil,122.38
016_AAAC,2,2016,Fuquay Soil,0.5
016_AAAC,3,2016,Fuquay Soil,0.02
016_AAAC,4,2016,Fuquay Soil,0
016_AAAC,5,2016,Fuquay Soil,2.92
016_AAAC,6,2016,Fuquay Soil,0
016_AAAC,7,2016,Fuquay Soil,0
016_AAAC,8,2016,Fuquay Soil,13.08
016_AAAC,9,2016,Fuquay Soil,0.02
016_AAAC,10,2016,Fuquay Soil,0
016_AAAC,11,2016,Fuquay Soil,0.01
016_AAAC,12,2016,Fuquay Soil,0.97
016_AAAC,13,2016,Fuquay Soil,0.01
016_AAAC,14,2016,Fuquay Soil,0
016_AAAC,15,2016,Fuquay Soil,2.73
016_AAAC,16,2016,Fuquay Soil,0
016_AAAC,17,2016,Fuquay Soil,0
016_AAAC,18,2016,Fuquay Soil,8.81
016_AAAC,19,2016,Fuquay Soil,0
016_AAAC,20,2016,Fuquay Soil,0
016_AAAC,21,2016,Fuquay Soil,0
016_AAAC,22,2016,Fuquay Soil,0.78
016_AAAC,23,2016,Fuquay Soil,0
016_AAAC,24,2016,Fuquay Soil,0
016_AAAC,25,2016,Fuquay Soil,2
016_AAAC,26,2016,Fuquay Soil,0.02
016_AAAC,27,2016,Fuquay Soil,0
016_AAAC,28,2016,Fuquay Soil,3.56
016_AAAC,29,2016,Fuquay Soil,0.04
016_AAAC,30,2016,Fuquay Soil,0
016_AAAC,31,2016,Fuquay Soil,14.07
016_AAAC,32,2016,Fuquay Soil,0.23
016_AAAC,33,2016,Fuquay Soil,0
016_AAAC,34,2016,Fuquay Soil,0
016_AAAC,35,2016,Fuquay Soil,0.47
016_AAAC,36,2016,Fuquay Soil,0.01
016_AAAC,37,2016,Fuquay Soil,0
016_AAAC,38,2016,Fuquay Soil,1.31
016_AAAC,39,2016,Fuquay Soil,0.01
016_AAAC,40,2016,Fuquay Soil,0
016_AAAF,1,2016,Fuquay Soil,222.45
016_AAAF,2,2016,Fuquay Soil,1.3
016_AAAF,3,2016,Fuquay Soil,0
016_AAAF,4,2016,Fuquay Soil,0
016_AAAF,5,2016,Fuquay Soil,3.15
016_AAAF,6,2016,Fuquay Soil,0
016_AAAF,7,2016,Fuquay Soil,0
016_AAAF,8,2016,Fuquay Soil,6.53
016_AAAF,9,2016,Fuquay Soil,0.04
016_AAAF,10,2016,Fuquay Soil,0
016_AAAF,11,2016,Fuquay Soil,0
016_AAAF,12,2016,Fuquay Soil,2.15
016_AAAF,13,2016,Fuquay Soil,0
016_AAAF,14,2016,Fuquay Soil,0
016_AAAF,15,2016,Fuquay Soil,2.96
016_AAAF,16,2016,Fuquay Soil,0
016_AAAF,17,2016,Fuquay Soil,0
016_AAAF,18,2016,Fuquay Soil,6.92
016_AAAF,19,2016,Fuquay Soil,0.03
016_AAAF,20,2016,Fuquay Soil,0
016_AAAF,21,2016,Fuquay Soil,0
016_AAAF,22,2016,Fuquay Soil,0.9
016_AAAF,23,2016,Fuquay Soil,0
016_AAAF,24,2016,Fuquay Soil,0
016_AAAF,25,2016,Fuquay Soil,2.03
016_AAAF,26,2016,Fuquay Soil,0
016_AAAF,27,2016,Fuquay Soil,0
016_AAAF,28,2016,Fuquay Soil,3.64
016_AAAF,29,2016,Fuquay Soil,0.03
016_AAAF,30,2016,Fuquay Soil,0
016_AAAF,31,2016,Fuquay Soil,74.2
016_AAAF,32,2016,Fuquay Soil,0.77
016_AAAF,33,2016,Fuquay Soil,0
016_AAAF,34,2016,Fuquay Soil,0
016_AAAF,35,2016,Fuquay Soil,0.88
016_AAAF,36,2016,Fuquay Soil,0
016_AAAF,37,2016,Fuquay Soil,0
016_AAAF,38,2016,Fuquay Soil,1.3
016_AAAF,39,2016,Fuquay Soil,0
016_AAAF,40,2016,Fuquay Soil,0
016_AAAI,1,2016,Fuquay Soil,33.16
016_AAAI,2,2016,Fuquay Soil,0.52
016_AAAI,3,2016,Fuquay Soil,0
016_AAAI,4,2016,Fuquay Soil,0
016_AAAI,5,2016,Fuquay Soil,1.77
016_AAAI,6,2016,Fuquay Soil,0
016_AAAI,7,2016,Fuquay Soil,0
016_AAAI,8,2016,Fuquay Soil,3.03
016_AAAI,9,2016,Fuquay Soil,0
016_AAAI,10,2016,Fuquay Soil,0
016_AAAI,11,2016,Fuquay Soil,0
016_AAAI,12,2016,Fuquay Soil,0.59
016_AAAI,13,2016,Fuquay Soil,0
016_AAAI,14,2016,Fuquay Soil,0
016_AAAI,15,2016,Fuquay Soil,1.86
016_AAAI,16,2016,Fuquay Soil,0
016_AAAI,17,2016,Fuquay Soil,0
016_AAAI,18,2016,Fuquay Soil,3.19
016_AAAI,19,2016,Fuquay Soil,0
016_AAAI,20,2016,Fuquay Soil,0
016_AAAI,21,2016,Fuquay Soil,0
016_AAAI,22,2016,Fuquay Soil,0.5
016_AAAI,23,2016,Fuquay Soil,0
016_AAAI,24,2016,Fuquay Soil,0
016_AAAI,25,2016,Fuquay Soil,2.26
016_AAAI,26,2016,Fuquay Soil,0
016_AAAI,27,2016,Fuquay Soil,0
016_AAAI,28,2016,Fuquay Soil,6.46
016_AAAI,29,2016,Fuquay Soil,0
016_AAAI,30,2016,Fuquay Soil,0
016_AAAI,31,2016,Fuquay Soil,27.33
016_AAAI,32,2016,Fuquay Soil,0.35
016_AAAI,33,2016,Fuquay Soil,0
016_AAAI,34,2016,Fuquay Soil,0
016_AAAI,35,2016,Fuquay Soil,1.79
016_AAAI,36,2016,Fuquay Soil,0
016_AAAI,37,2016,Fuquay Soil,0
016_AAAI,38,2016,Fuquay Soil,9.35
016_AAAI,39,2016,Fuquay Soil,0
016_AAAI,40,2016,Fuquay Soil,0
016_AAAK,1,2016,Fuquay Soil,3.58
016_AAAK,2,2016,Fuquay Soil,0.05
016_AAAK,3,2016,Fuquay Soil,0
016_AAAK,4,2016,Fuquay Soil,0
016_AAAK,5,2016,Fuquay Soil,0.32
016_AAAK,6,2016,Fuquay Soil,0
016_AAAK,7,2016,Fuquay Soil,0
016_AAAK,8,2016,Fuquay Soil,0.6
016_AAAK,9,2016,Fuquay Soil,0
016_AAAK,10,2016,Fuquay Soil,0
016_AAAK,11,2016,Fuquay Soil,0
016_AAAK,12,2016,Fuquay Soil,0.02
016_AAAK,13,2016,Fuquay Soil,0
016_AAAK,14,2016,Fuquay Soil,0
016_AAAK,15,2016,Fuquay Soil,0.06
016_AAAK,16,2016,Fuquay Soil,0
016_AAAK,17,2016,Fuquay Soil,0
016_AAAK,18,2016,Fuquay Soil,0.27
016_AAAK,19,2016,Fuquay Soil,0
016_AAAK,20,2016,Fuquay Soil,0
016_AAAK,21,2016,Fuquay Soil,0
016_AAAK,22,2016,Fuquay Soil,0.02
016_AAAK,23,2016,Fuquay Soil,0
016_AAAK,24,2016,Fuquay Soil,0
016_AAAK,25,2016,Fuquay Soil,0.06
016_AAAK,26,2016,Fuquay Soil,0
016_AAAK,27,2016,Fuquay Soil,0
016_AAAK,28,2016,Fuquay Soil,0.24
016_AAAK,29,2016,Fuquay Soil,0
016_AAAK,30,2016,Fuquay Soil,0
016_AAAK,31,2016,Fuquay Soil,0.14
016_AAAK,32,2016,Fuquay Soil,0.01
016_AAAK,33,2016,Fuquay Soil,0
016_AAAK,34,2016,Fuquay Soil,0
016_AAAK,35,2016,Fuquay Soil,0.05
016_AAAK,36,2016,Fuquay Soil,0
016_AAAK,37,2016,Fuquay Soil,0
016_AAAK,38,2016,Fuquay Soil,0.14
016_AAAK,39,2016,Fuquay Soil,0
016_AAAK,40,2016,Fuquay Soil,0
016_AAAL,1,2016,Fuquay Soil,64.51
016_AAAL,2,2016,Fuquay Soil,0.72
016_AAAL,3,2016,Fuquay Soil,0
016_AAAL,4,2016,Fuquay Soil,0
016_AAAL,5,2016,Fuquay Soil,1.07
016_AAAL,6,2016,Fuquay Soil,0.01
016_AAAL,7,2016,Fuquay Soil,0
016_AAAL,8,2016,Fuquay Soil,7.99
016_AAAL,9,2016,Fuquay Soil,0.01
016_AAAL,10,2016,Fuquay Soil,0
016_AAAL,11,2016,Fuquay Soil,0
016_AAAL,12,2016,Fuquay Soil,0.19
016_AAAL,13,2016,Fuquay Soil,0
016_AAAL,14,2016,Fuquay Soil,0
016_AAAL,15,2016,Fuquay Soil,1.71
016_AAAL,16,2016,Fuquay Soil,0
016_AAAL,17,2016,Fuquay Soil,0
016_AAAL,18,2016,Fuquay Soil,6.29
016_AAAL,19,2016,Fuquay Soil,0.02
016_AAAL,20,2016,Fuquay Soil,0
016_AAAL,21,2016,Fuquay Soil,0
016_AAAL,22,2016,Fuquay Soil,0.38
016_AAAL,23,2016,Fuquay Soil,0
016_AAAL,24,2016,Fuquay Soil,0
016_AAAL,25,2016,Fuquay Soil,1.78
016_AAAL,26,2016,Fuquay Soil,0
016_AAAL,27,2016,Fuquay Soil,0
016_AAAL,28,2016,Fuquay Soil,3.8
016_AAAL,29,2016,Fuquay Soil,0
016_AAAL,30,2016,Fuquay Soil,0
016_AAAL,31,2016,Fuquay Soil,13.88
016_AAAL,32,2016,Fuquay Soil,0.38
016_AAAL,33,2016,Fuquay Soil,0
016_AAAL,34,2016,Fuquay Soil,0
016_AAAL,35,2016,Fuquay Soil,0.63
016_AAAL,36,2016,Fuquay Soil,0
016_AAAL,37,2016,Fuquay Soil,0
016_AAAL,38,2016,Fuquay Soil,1.29
016_AAAL,39,2016,Fuquay Soil,0
016_AAAL,40,2016,Fuquay Soil,0
016_AAAM,1,2016,Fuquay Soil,47.45
016_AAAM,2,2016,Fuquay Soil,1.07
016_AAAM,3,2016,Fuquay Soil,0
016_AAAM,4,2016,Fuquay Soil,0
016_AAAM,5,2016,Fuquay Soil,1.15
016_AAAM,6,2016,Fuquay Soil,0
016_AAAM,7,2016,Fuquay Soil,0
016_AAAM,8,2016,Fuquay Soil,2.8
016_AAAM,9,2016,Fuquay Soil,0.01
016_AAAM,10,2016,Fuquay Soil,0
016_AAAM,11,2016,Fuquay Soil,0
016_AAAM,12,2016,Fuquay Soil,1.68
016_AAAM,13,2016,Fuquay Soil,0
016_AAAM,14,2016,Fuquay Soil,0
016_AAAM,15,2016,Fuquay Soil,2.32
016_AAAM,16,2016,Fuquay Soil,0
016_AAAM,17,2016,Fuquay Soil,0
016_AAAM,18,2016,Fuquay Soil,3.13
016_AAAM,19,2016,Fuquay Soil,0.01
016_AAAM,20,2016,Fuquay Soil,0
016_AAAM,21,2016,Fuquay Soil,0
016_AAAM,22,2016,Fuquay Soil,1.02
016_AAAM,23,2016,Fuquay Soil,0
016_AAAM,24,2016,Fuquay Soil,0
016_AAAM,25,2016,Fuquay Soil,1.39
016_AAAM,26,2016,Fuquay Soil,0.01
016_AAAM,27,2016,Fuquay Soil,0
016_AAAM,28,2016,Fuquay Soil,2.53
016_AAAM,29,2016,Fuquay Soil,0
016_AAAM,30,2016,Fuquay Soil,0
016_AAAM,31,2016,Fuquay Soil,30.49
